amenity,name,cuisine,longitude,latitude
bar,BBC (Bogota Beer Company),N/A,-74.0761,4.5946
bar,District Sports Bar,N/A,-74.0488,4.6779
bar,BBC Bodega,N/A,-74.0481,4.747
bar,sound city,N/A,-74.0982,4.7471
bar,tabu,N/A,-74.0981,4.7472
bar,orange,N/A,-74.0981,4.7472
bar,el condado sport bar,N/A,-74.0981,4.7473
bar,mulata,N/A,-74.0981,4.7473
bar,imperio,N/A,-74.098,4.7474
bar,estigma,N/A,-74.0979,4.7473
bar,keops,N/A,-74.098,4.7472
bar,bar salsa,N/A,-74.0979,4.7473
bar,D duxe,N/A,-74.098,4.7472
bar,video tk de mao,N/A,-74.098,4.7471
bar,santa pola,N/A,-74.0981,4.7469
bar,el santo,N/A,-74.0981,4.7469
bar,nipeggio,N/A,-74.098,4.7471
bar,La Morena Bar,N/A,-74.1298,4.6858
bar,Garage - gemelos,N/A,-74.0989,4.5861
bar,N/A,N/A,-74.1684,4.5798
bar,Bogota beer Company,N/A,-74.0569,4.6859
bar,N/A,N/A,-74.085,4.5521
bar,Licorera La Pandemia,friture,-74.1327,4.7204
bar,N/A,N/A,-74.0873,4.5414
bar,Pokeroon,N/A,-74.1238,4.7431
bar,LUMIUS,N/A,-74.1251,4.7428
bar,Ibhiza,N/A,-74.1246,4.7432
bar,N/A,N/A,-74.174,4.5737
bar,N/A,N/A,-74.1694,4.5729
bar,N/A,N/A,-74.1796,4.582
bar,N/A,N/A,-74.1798,4.5834
bar,N/A,N/A,-74.1795,4.582
bar,Smoking Molly,N/A,-74.0673,4.6158
bar,Sinaloa,N/A,-74.0565,4.7253
bar,BBC,N/A,-74.0297,4.7168
bar,La Mariana,N/A,-74.0771,4.6521
bar,Bogotá Beer Company,N/A,-74.0442,4.6963
bar,Billares Country club,N/A,-74.0569,4.667
bar,Club Nocturno Dubay | Whiskería | Amanecedero,N/A,-74.0642,4.6541
bar,Bar La Caquereña,N/A,-74.0986,4.5895
bar,música vivo jazz,N/A,-74.0723,4.6334
bar,Billar Berlín,N/A,-74.0779,4.6345
cafe,Bloque 13,N/A,-74.1578,4.5791
cafe,N/A,N/A,-74.0326,4.6851
cafe,Oma,N/A,-74.0379,4.7197
cafe,Café OMA,coffee_shop,-74.0493,4.7002
cafe,N/A,N/A,-74.1556,4.6252
cafe,Juan Valdez,N/A,-74.063,4.6397
cafe,La Cafeteria,N/A,-74.0629,4.6403
cafe,N/A,N/A,-74.0852,4.6321
cafe,N/A,N/A,-74.0919,4.6579
cafe,Cafetería J.S,N/A,-74.0688,4.6304
cafe,Barra Café,N/A,-74.0657,4.6289
cafe,N/A,N/A,-74.1802,4.6142
cafe,oma,N/A,-74.0655,4.6288
cafe,N/A,N/A,-74.0656,4.6287
cafe,heladeria parque artesanal,N/A,-74.0687,4.6254
cafe,Cafeteria N°1,N/A,-74.1292,4.5828
cafe,Cafeteria N°2,N/A,-74.1292,4.5825
cafe,Salon de onces Migue,N/A,-74.0674,4.6323
cafe,Fruteria Milenios,N/A,-74.0664,4.631
cafe,Chelos,N/A,-74.0674,4.6323
cafe,Cafe Express,N/A,-74.1352,4.5957
cafe,Madeleine,N/A,-74.0676,4.6261
cafe,Panaderia Pasteleria Cafateria Fuente Dorada IH,N/A,-74.1322,4.6271
cafe,N/A,N/A,-74.1037,4.5872
cafe,N/A,N/A,-74.1033,4.5877
cafe,bbc,N/A,-74.0686,4.6254
cafe,coffi-pan,N/A,-74.1214,4.7257
cafe,Cafeteria La Sultana,N/A,-74.069,4.6269
cafe,Distrito Café,N/A,-74.069,4.627
cafe,SAHEA,N/A,-74.1331,4.6145
cafe,N/A,N/A,-74.0607,4.6312
cafe,Juan Valdez Café,coffee_shop,-74.0476,4.6761
cafe,Salon de Té F&W,N/A,-74.0917,4.6505
cafe,Juan Valdéz Café,N/A,-74.0662,4.6327
cafe,ALASKA,N/A,-74.1714,4.6453
cafe,café Central la 51,N/A,-74.0669,4.6389
cafe,tienda de pacheco,N/A,-74.0831,4.5641
cafe,N/A,N/A,-74.0682,4.6398
cafe,Las delicias del valle,regional,-74.0658,4.635
cafe,Manechos,regional,-74.093,4.5985
cafe,Musica y café Don toño,N/A,-74.064,4.6379
cafe,Juan Valdez,N/A,-74.1207,4.6651
cafe,El Café de la Luna Lela,N/A,-74.0755,4.6294
cafe,N/A,N/A,-74.0536,4.754
cafe,Quipile Café,coffee_shop,-74.0755,4.633
cafe,Magisterio café,N/A,-74.0745,4.6261
cafe,Picanha café,N/A,-74.0748,4.6267
cafe,Central USBBog,N/A,-74.0301,4.7514
cafe,Maglia Rosa,N/A,-74.0624,4.65
cafe,Cafe Bar,N/A,-74.0625,4.6499
cafe,Pan Pa' Ya!,N/A,-74.0581,4.7071
cafe,Brook Street 111,burger,-74.0664,4.6053
cafe,Gilmar express,N/A,-74.0636,4.7439
cafe,El Viejo,N/A,-74.083,4.6371
cafe,Fruteria,N/A,-74.0679,4.6367
cafe,Cafeteria,N/A,-74.0678,4.6368
cafe,Cafeteria Chepe,N/A,-74.0677,4.6367
cafe,N/A,N/A,-74.0647,4.6274
cafe,bocatos,heladeria,-74.105,4.6846
cafe,ROSITA Y SUS DELFINES,N/A,-74.067,4.6056
cafe,Café OMA,coffee_shop,-74.0672,4.606
cafe,Cafe Oma Terraza Universidad Jorge Tadeo Lozano,N/A,-74.0687,4.607
cafe,El cometa,bread,-74.0715,4.6082
cafe,Pastelería Florida,coffee_shop,-74.0709,4.6073
cafe,Cafetería y Panadería Rosita y sus delfines-Vía Baloto,coffee_shop,-74.067,4.6057
cafe,Oma,coffee_shop,-74.067,4.6061
cafe,Oma Cafe,N/A,-74.0687,4.6073
cafe,N/A,N/A,-74.1118,4.6581
cafe,La Conejera,ice_cream,-74.0633,4.6288
cafe,TOSTAO,panaderia,-74.0724,4.6448
cafe,Tostao,coffee_shop,-74.0645,4.6462
cafe,Oma,N/A,-74.0489,4.6824
cafe,N/A,N/A,-74.0357,4.7268
cafe,El marinero,N/A,-74.0438,4.7615
cafe,On the run,N/A,-74.0424,4.7718
cafe,Juan Valdez Café,coffee_shop,-74.0526,4.6668
cafe,Autopan,N/A,-74.0692,4.6979
cafe,Cafe internet,N/A,-74.0444,4.7387
cafe,Pan pa' ya!,N/A,-74.0409,4.729
cafe,Festytortas,N/A,-74.1003,4.6911
cafe,Maryos,N/A,-74.0715,4.6327
cafe,Milano,N/A,-74.0448,4.733
cafe,Las delicias,N/A,-74.1585,4.6139
cafe,Din Don Pan,coffee_shop,-74.1236,4.599
cafe,Super Cholao,ice_cream,-74.1244,4.5985
cafe,Velvet Rolls,N/A,-74.125,4.5983
cafe,Cafeteria JP,N/A,-74.07,4.6313
cafe,COLOMBIAN BURGUER,N/A,-74.122,4.7174
cafe,panaderia y cafeteria fanny,N/A,-74.0687,4.6671
cafe,N/A,N/A,-74.068,4.6668
cafe,lili,N/A,-74.1228,4.5984
cafe,las tres jjj,N/A,-74.1226,4.5984
cafe,Universal Express,N/A,-74.0633,4.6618
cafe,Natis'D,N/A,-74.0711,4.6988
cafe,N/A,N/A,-74.1016,4.643
cafe,La Tienda Cervecera,N/A,-74.1067,4.6701
cafe,Tosta'o,N/A,-74.1058,4.67
cafe,Tostao',N/A,-74.0682,4.719
cafe,Pistoria,N/A,-74.092,4.7009
cafe,Pan y Ponke,N/A,-74.0676,4.7204
cafe,Platos A La Chifa,chinese,-74.0632,4.673
cafe,Antika Cafe,N/A,-74.0593,4.6882
cafe,Santi,N/A,-74.0975,4.6992
cafe,Pasteleria & Cafe,N/A,-74.0576,4.6918
cafe,El Cafe Tal,N/A,-74.0576,4.692
cafe,Rov Cafe,N/A,-74.0617,4.6841
cafe,Tostao',N/A,-74.0473,4.7183
cafe,Fruteria,N/A,-74.0908,4.6435
cafe,Los Nogales,N/A,-74.0936,4.6477
cafe,Cigarreria el Chato Barrera,N/A,-74.0936,4.6477
cafe,Cafeteria Tao,N/A,-74.0987,4.7143
cafe,Tastaó,N/A,-74.0584,4.6835
cafe,Coffi-pan,N/A,-74.0625,4.6911
cafe,Alondra,N/A,-74.0853,4.7353
cafe,Delicias,N/A,-74.0629,4.6464
cafe,Delis,N/A,-74.0753,4.6397
cafe,Malia Café,N/A,-74.0697,4.5961
cafe,Surti - Cheveere,N/A,-74.0726,4.5803
cafe,Tostao Café and Pan,N/A,-74.1241,4.5758
cafe,Cafeteria y Cigarreria Natty,N/A,-74.1147,4.5764
cafe,Fresa Crema,coffee_shop,-74.1092,4.6152
cafe,Cafeteria La TIA,N/A,-74.07,4.6273
cafe,Cafeteria El Sol,N/A,-74.0781,4.6122
cafe,Cafetería Sol y Soldas,N/A,-74.0788,4.6108
cafe,Cafetería y Fruteria El Reposo,N/A,-74.0789,4.6111
cafe,Cafetería,N/A,-74.0848,4.5986
cafe,Cafe Española,N/A,-74.0877,4.6043
cafe,Aroma De Cafe,N/A,-74.0973,4.5666
cafe,Tostao’,coffee_shop,-74.0891,4.6315
cafe,Cafetería Charry,N/A,-74.0917,4.5897
cafe,Frutería y Cafetería Thiago,N/A,-74.0923,4.5901
cafe,Panadería y Cafatería,N/A,-74.096,4.591
cafe,Panadería Cafateriía Casanare,N/A,-74.0969,4.5899
cafe,Cafeteria El Buen Sabor De Nubi,N/A,-74.0971,4.5896
cafe,Cafe Bocados,N/A,-74.0864,4.5971
cafe,Cafatería Luz Angela,N/A,-74.0901,4.5915
cafe,N/A,N/A,-74.1004,4.585
cafe,Cafatería Donde Abundio,N/A,-74.1025,4.5879
cafe,Deli Express Cafateria,N/A,-74.1,4.5868
cafe,Cafetería Comidas Rapidas,N/A,-74.0986,4.5852
cafe,Ciber Cafe Express,N/A,-74.1071,4.6338
cafe,Pasteleria Barsa Express,N/A,-74.1514,4.5703
cafe,Bendito,N/A,-74.0525,4.6849
cafe,Yobipan Panaderia Cafateria,N/A,-74.1477,4.5659
cafe,Cafe Bono Cafateria,N/A,-74.1195,4.6665
cafe,Multipan.S Cafateria,N/A,-74.1326,4.6163
cafe,Pan Dorado,N/A,-74.1331,4.6177
cafe,Panadería y Cafatería Los Fundadores,N/A,-74.1321,4.6158
cafe,La Villentana,N/A,-74.138,4.6125
cafe,Pan Cafeteria,N/A,-74.1207,4.6263
cafe,Panaderia y Cafateria La Pradera,N/A,-74.12,4.6259
cafe,Pan Camelia,N/A,-74.1204,4.625
cafe,Gustipan,N/A,-74.121,4.6238
cafe,Cafeteriía La Huella,N/A,-74.1206,4.6265
cafe,Terranova,N/A,-74.1282,4.618
cafe,Panadería La 50,N/A,-74.1291,4.606
cafe,La Gran Mistral,N/A,-74.14,4.605
cafe,El Trigal,N/A,-74.1385,4.6024
cafe,"Cafeteria ""Yelus""",N/A,-74.1422,4.6515
cafe,N/A,N/A,-74.0645,4.6244
cafe,Empanadas,N/A,-74.1188,4.6672
cafe,Tostao',N/A,-74.1008,4.5989
cafe,Pasteleria Santander,N/A,-74.1063,4.6703
cafe,Oma,N/A,-74.1154,4.7011
cafe,Meridianos Pan y Cafe,N/A,-74.1349,4.6426
cafe,Pan Suizo,N/A,-74.1182,4.6577
cafe,Picos y Cafe,N/A,-74.0871,4.6503
cafe,Juan Valdés,N/A,-74.0648,4.7281
cafe,Monserrate,N/A,-74.1401,4.711
cafe,Roots Café,"coffee_shop;juice;sandwiches;beer",-74.0625,4.6432
cafe,Caney del Tamarindo,N/A,-74.0688,4.6295
cafe,Oma,N/A,-74.0805,4.6836
cafe,LA 50,N/A,-74.067,4.6377
cafe,Terranova,N/A,-74.1281,4.6179
cafe,Coffe express,N/A,-74.0682,4.6396
cafe,N/A,N/A,-74.1023,4.5718
cafe,Donuts Donuts,N/A,-74.0788,4.6305
cafe,"La Távola Santa, Cinema & Café Jazz","coffee_shop;sandwich;mexican;regional",-74.0703,4.6421
cafe,Merkavá Kafé,N/A,-74.0683,4.64
cafe,PAAMI Brownies y Pastelería,N/A,-74.0715,4.7189
cafe,N/A,N/A,-74.0322,4.7503
cafe,Coffe  La Salle,N/A,-74.0328,4.7505
cafe,Café de la línea,N/A,-74.07,4.624
cafe,La vaquerita,N/A,-74.0702,4.6236
cafe,Sterling,N/A,-74.1189,4.7197
cafe,Cafeteria,N/A,-74.0994,4.688
cafe,Cafeteria Hotel,N/A,-74.0709,4.6263
cafe,N/A,N/A,-74.0725,4.6258
cafe,McCafé,coffee_shop,-74.1087,4.6529
cafe,WilPan,N/A,-74.1212,4.5219
cafe,Oma,"coffee;bakery;juice",-74.0629,4.6265
cafe,Limbapan,N/A,-74.0693,4.6881
cafe,Cafetería,N/A,-74.0447,4.7833
cafe,Gina Pan,"coffee_shop;regional",-74.15,4.6746
cafe,Diana,N/A,-74.1503,4.6744
cafe,N/A,N/A,-74.0644,4.7582
cafe,N/A,N/A,-74.086,4.5518
cafe,N/A,N/A,-74.0855,4.552
cafe,On the Run,N/A,-74.1029,4.6337
cafe,Café OMA,coffee_shop,-74.0538,4.6679
cafe,Wilsón,N/A,-74.0679,4.723
cafe,N/A,N/A,-74.0614,4.6644
cafe,Tostao’,coffee_shop,-74.0418,4.7236
cafe,Juan Valdez,coffee_shop,-74.0561,4.6571
cafe,N/A,N/A,-74.099,4.507
cafe,N/A,N/A,-74.1014,4.6662
cafe,Cafetería Bloque C,N/A,-74.101,4.665
cafe,Doña Blanca,N/A,-74.0662,4.6033
cafe,N/A,N/A,-74.0739,4.7251
cafe,Juan Valdez Café,coffee_shop,-74.1004,4.6456
cafe,Cafetería Olor a Café,N/A,-74.1019,4.6651
cafe,Salzig,N/A,-74.0663,4.6937
cafe,Pan de Oro,N/A,-74.126,4.6662
cafe,Bogotá Store Café,coffee_shop,-74.0675,4.602
cafe,Oma,N/A,-74.0725,4.6035
cafe,Panadería Arlequin,N/A,-74.0748,4.6302
cafe,La Redada Miscelánea Cultural,N/A,-74.0682,4.6009
cafe,N/A,N/A,-74.0516,4.7559
cafe,N/A,N/A,-74.0545,4.7543
cafe,N/A,N/A,-74.0507,4.7559
cafe,Oma,N/A,-74.0578,4.657
cafe,OMA,N/A,-74.0668,4.631
cafe,Café Recoleta,Café_de_orígen,-74.0688,4.6091
cafe,San Cafe,international,-74.075,4.6351
cafe,Brot,coffee_shop,-74.0506,4.6631
cafe,N/A,N/A,-74.097,4.5684
cafe,N/A,N/A,-74.0626,4.6273
cafe,N/A,N/A,-74.0632,4.6281
cafe,N/A,N/A,-74.0627,4.6288
cafe,N/A,N/A,-74.0639,4.6307
cafe,Tostao',N/A,-74.0824,4.6359
cafe,Las Cafetales,N/A,-74.0592,4.6717
cafe,Rock al Horno,N/A,-74.0706,4.6001
cafe,Hibrido,N/A,-74.07,4.6005
cafe,Cafe del sol,N/A,-74.0706,4.599
cafe,Cafe OMA,coffee_shop,-74.0968,4.7482
cafe,Panadería y Cafeteria,N/A,-74.115,4.504
cafe,Panadería,N/A,-74.1151,4.505
cafe,Tostao,cafeteria,-74.0602,4.6467
cafe,Oma Calle 62,coffee_shop,-74.0575,4.6453
cafe,El Cafetín de la Soledad,spanish,-74.0747,4.6326
cafe,Tostao’,coffee_shop,-74.0346,4.7414
cafe,Mimo's,ice_cream,-74.0477,4.6983
cafe,Juan Valdez Cafe,N/A,-74.0478,4.6978
cafe,amínta,pasteleria,-74.0478,4.6978
cafe,Doña DIcha,N/A,-74.0329,4.6975
cafe,El Deseo,coffee_shop,-74.0466,4.6785
cafe,Diletto,N/A,-74.0482,4.6802
cafe,Cafe Verona,N/A,-74.0603,4.6552
cafe,Juan Valdez Café,coffee_shop,-74.0557,4.6661
cafe,Oma,N/A,-74.058,4.6636
cafe,OMA,N/A,-74.063,4.6277
cafe,N/A,N/A,-74.0651,4.6266
cafe,N/A,N/A,-74.0636,4.6268
cafe,N/A,N/A,-74.065,4.627
cafe,N/A,N/A,-74.0644,4.628
cafe,N/A,N/A,-74.0641,4.6287
cafe,Cafeteria Geologia,N/A,-74.0856,4.6337
cafe,Panadería Natys,N/A,-74.1657,4.6449
cafe,N/A,N/A,-74.0354,4.7187
cafe,Juan Valdéz Café,N/A,-74.0381,4.7201
cafe,Cafeteria Central,N/A,-74.0652,4.6008
cafe,Café Oma,N/A,-74.066,4.6007
cafe,Café Kaldivia,N/A,-74.0645,4.6016
cafe,Las Monas,N/A,-74.0653,4.6019
cafe,La Frutería,N/A,-74.065,4.6003
cafe,Café Oma,N/A,-74.0656,4.6024
cafe,Café Oma,N/A,-74.0642,4.6017
cafe,Café Oma,N/A,-74.0645,4.6028
cafe,Cascabel,N/A,-74.0647,4.6028
cafe,Cascabel,N/A,-74.0664,4.6026
cafe,GRATTO,N/A,-74.0646,4.6027
cafe,Oma,N/A,-74.0628,4.6
cafe,El gato gris,regional,-74.0696,4.597
cafe,Diner,N/A,-74.0476,4.677
cafe,N/A,N/A,-74.0649,4.6438
cafe,Cafetería El Cotidiano,N/A,-74.0641,4.6299
cafe,Subway Basicas,N/A,-74.0643,4.6293
cafe,Lachoco Latera,Chocolate_shop,-74.0666,4.613
cafe,Dunkin' Donuts,donut,-74.0632,4.6504
cafe,Juan Valdez - Skandia,coffee_shop,-74.0502,4.696
cafe,Cafetería de Ciencias Humanas,N/A,-74.0839,4.6345
cafe,Dunkin' Donuts,donut,-74.0522,4.6767
cafe,Bitcoin Muffin,international,-74.1201,4.6737
cafe,Árbol del Pan,"sandwich; coffee_shop",-74.0562,4.6488
cafe,Juan Valdez Café,coffee_shop,-74.1412,4.6983
cafe,Autopan,N/A,-74.0401,4.6988
cafe,Juan Valdez,N/A,-74.0701,4.6011
cafe,Panadería Los Hornitos,N/A,-74.0788,4.6386
cafe,Cafeteria Sabrosuras,N/A,-74.0849,4.6318
cafe,Cafeteria y Panaderia Isabella,N/A,-74.0816,4.6308
cafe,Postres Magolita,ice_cream,-74.0895,4.6333
cafe,Oma,N/A,-74.0342,4.7128
cafe,Panadería,N/A,-74.1641,4.6462
cafe,Juan Valdez Origenes,N/A,-74.0559,4.6523
cafe,Varietale,N/A,-74.0664,4.6288
cafe,Fruteria Tropical,N/A,-74.1085,4.7428
cafe,N/A,N/A,-74.1365,4.5967
cafe,Rustico cafe bar,N/A,-74.0655,4.6317
cafe,Cigarreria y Cafetería Variedade,N/A,-74.0688,4.6278
cafe,wimpys,N/A,-74.107,4.7448
cafe,N/A,N/A,-74.1561,4.6055
cafe,N/A,N/A,-74.1557,4.6051
cafe,GATO AGO-GO,N/A,-74.0641,4.6322
cafe,Malandrines Bar Cafe,N/A,-74.0682,4.6328
cafe,Donde Lucho,N/A,-74.0687,4.6296
cafe,Donde Juancho,N/A,-74.0687,4.6297
cafe,Cigarreria y Cafeteria La 44,N/A,-74.0683,4.6319
cafe,El combo,N/A,-74.1553,4.5998
cafe,Dulce tentación,Postres,-74.068,4.6253
cafe,Bocado de Reina,N/A,-74.067,4.6299
cafe,La 37,N/A,-74.068,4.6251
cafe,cafeteria los tios,N/A,-74.1484,4.6758
cafe,Dulce jesus mio,N/A,-74.0678,4.6259
cafe,Kaldivia cafe,N/A,-74.0678,4.626
cafe,N/A,N/A,-74.1796,4.6336
cafe,N/A,N/A,-74.0504,4.7506
cafe,Panadería FeliPan,N/A,-74.1028,4.7571
cafe,Estacion Café 13,N/A,-74.0671,4.6262
cafe,Nudols,N/A,-74.067,4.6269
cafe,Bonmarco,regional,-74.1037,4.5872
cafe,Cigarreria Emannuel,N/A,-74.1033,4.5877
cafe,Obleas Don Angel,N/A,-74.1034,4.5878
cafe,Bonmarco,N/A,-74.1033,4.5883
cafe,N/A,N/A,-74.1044,4.5876
cafe,N/A,N/A,-74.1051,4.586
cafe,Cigarreria Cava Express,N/A,-74.0488,4.7574
cafe,Panadería,N/A,-74.0984,4.7527
cafe,Cafeteria,N/A,-74.1355,4.5976
cafe,Delicias del Valle,N/A,-74.1693,4.6187
cafe,Las Delicias,N/A,-74.0965,4.6753
cafe,El Merendero,N/A,-74.0968,4.6756
cafe,Los Nogales,N/A,-74.0966,4.6766
cafe,Lorent's,N/A,-74.0961,4.6766
cafe,Coffee Room,N/A,-74.0494,4.7248
cafe,Dubai Express,N/A,-74.0784,4.6322
cafe,Auto servicio Express,N/A,-74.1229,4.6212
cafe,N/A,N/A,-74.1545,4.6381
cafe,N/A,kebab,-74.0758,4.6002
cafe,Panadería de la cuarta,N/A,-74.0761,4.5905
cafe,N/A,N/A,-74.1529,4.6362
cafe,Café Cultor,N/A,-74.0565,4.6516
cafe,Dicami,N/A,-74.0799,4.6684
cafe,Romannoti,Pan,-74.1392,4.5945
cafe,Taty,Fruteria_y_cafeteria,-74.1382,4.5943
cafe,Local 2,N/A,-74.0665,4.6325
cafe,N/A,N/A,-74.0669,4.6325
cafe,Cigarreria el triunfo,N/A,-74.1386,4.5934
cafe,"Café Express de la ""U""",N/A,-74.1387,4.5926
cafe,Cigarrería Chucuri,N/A,-74.1388,4.5925
cafe,El changaro de chente,N/A,-74.1392,4.5926
cafe,Panadería y cafetería el gran punto.,N/A,-74.1154,4.7129
cafe,Café OMA,coffee_shop,-74.06,4.6836
cafe,MINOS,N/A,-74.0646,4.6317
cafe,JURGEN,regional,-74.0648,4.6317
cafe,TOLDO AZUL,regional,-74.0648,4.6318
cafe,batidos de la sabana,N/A,-74.0645,4.6316
cafe,Fruti Lili,Fruta,-74.1384,4.5926
cafe,Tienda de Café,N/A,-74.1382,4.5932
cafe,COFFEE & CO,N/A,-74.1383,4.5931
cafe,Aqui toy,Empanadas,-74.1005,4.734
cafe,Filisias,N/A,-74.1005,4.7342
cafe,kaaba,N/A,-74.0651,4.6392
cafe,COFFE BREAK 52,N/A,-74.0649,4.6391
cafe,N/A,N/A,-74.134,4.5951
cafe,Nicol,N/A,-74.0686,4.6399
cafe,"Frutería heladería y cafetería, BANANA SPLIT.",N/A,-74.1157,4.7108
cafe,N/A,N/A,-74.0979,4.7533
cafe,Fruta y Café Express,N/A,-74.0676,4.6387
cafe,la 53,N/A,-74.0671,4.6404
cafe,"dizzy food, coffe & drinks",N/A,-74.0649,4.6324
cafe,La empanada caldense,regional,-74.0664,4.6385
cafe,Salón De Onces Marly,N/A,-74.066,4.6356
cafe,mile y pao,N/A,-74.0988,4.5708
cafe,expresss,N/A,-74.1004,4.5697
cafe,Cafe Pop,N/A,-74.0628,4.6404
cafe,Panes y paneciilos,spanish,-74.1093,4.6539
cafe,barbacoas,N/A,-74.1094,4.6541
cafe,Salon de onces 52,N/A,-74.0654,4.6391
cafe,monalisa,N/A,-74.0848,4.7371
cafe,Nicanor,international,-74.0832,4.6319
cafe,N/A,N/A,-74.1509,4.6816
cafe,Panissimo,regional,-74.0712,4.7049
cafe,Panadería Gurus,regional,-74.1086,4.6738
cafe,Café LATINO,N/A,-74.098,4.714
cafe,De Una Travel Café,N/A,-74.0718,4.5961
cafe,Illy,N/A,-74.0538,4.6727
cafe,Duocafe,N/A,-74.0608,4.6494
cafe,Del Quindio Tienda Cafe,N/A,-74.0606,4.6493
cafe,Cafe Arbol,N/A,-74.0611,4.6493
cafe,Starbucks,coffee_shop,-74.0589,4.6515
cafe,Juan Valdez Café,coffee_shop,-74.0568,4.6861
cafe,Obleas Dany,Obleas,-74.0704,4.7143
cafe,Starbucks,coffee_shop,-74.0313,4.6953
cafe,Camino Del Cafe,N/A,-74.0316,4.6946
cafe,Express way,N/A,-74.0675,4.6347
cafe,N/A,N/A,-74.078,4.6284
cafe,Tostao',N/A,-74.0781,4.6289
cafe,N/A,N/A,-74.0678,4.6346
cafe,Kafeto,N/A,-74.067,4.6345
cafe,Tropicalisimo,N/A,-74.0671,4.6345
cafe,Conect A-2,N/A,-74.0664,4.6342
cafe,Juan Valdez Café,coffee_shop,-74.0325,4.7301
cafe,Cafetería Esquina Huilense,N/A,-74.0656,4.6361
cafe,Cafeteria La Mochila,N/A,-74.0654,4.6361
cafe,Cafatería Sambitto,N/A,-74.0655,4.6361
cafe,Buñuelos,N/A,-74.0656,4.6361
cafe,Antojitos de la 51,N/A,-74.0659,4.6383
cafe,Cafeteria Pizzeria,N/A,-74.0661,4.6384
cafe,Fruteria y cafeteria,N/A,-74.067,4.6294
cafe,Bralir,N/A,-74.0658,4.6373
cafe,BUS1 19,N/A,-74.065,4.6392
cafe,ANDREA,N/A,-74.0655,4.6392
cafe,portal de santa fe,N/A,-74.0954,4.5668
cafe,N/A,N/A,-74.0942,4.5656
cafe,N/A,N/A,-74.0927,4.7447
cafe,N/A,N/A,-74.0928,4.7449
cafe,heladería de la 46,N/A,-74.0645,4.6328
cafe,Jireh,N/A,-74.0664,4.633
cafe,N/A,N/A,-74.0666,4.6321
cafe,N/A,N/A,-74.0784,4.629
cafe,N/A,N/A,-74.0787,4.628
cafe,GUS® fruterias,fruteria,-74.0671,4.6288
cafe,N/A,N/A,-74.0808,4.7539
cafe,N/A,N/A,-74.0803,4.7549
cafe,N/A,N/A,-74.0812,4.7544
cafe,Rico Ricoto,N/A,-74.0661,4.6383
cafe,N/A,N/A,-74.0659,4.6382
cafe,Fruity Cream,N/A,-74.0664,4.6385
cafe,Fruteria Y Cafeteria,N/A,-74.0656,4.6381
cafe,Felipa,N/A,-74.0651,4.638
cafe,Cafeteria La Especial,N/A,-74.1498,4.6027
cafe,Cafeteria Leona,N/A,-74.1504,4.6031
cafe,Lo mejor del huila,N/A,-74.1506,4.6031
cafe,Tostao’,coffee_shop,-74.0653,4.633
cafe,Panadería y cafetería La 10,N/A,-74.0729,4.5955
cafe,Café Ibañez,N/A,-74.0728,4.5953
cafe,Café Oma,N/A,-74.0732,4.5956
cafe,DELIKATESES DE LA CARRERA 13,N/A,-74.0672,4.6284
cafe,Café Niebla,N/A,-74.0655,4.6299
cafe,almojabaneria EL BUEN SABOR,N/A,-74.1407,4.6377
cafe,Juice Garden,N/A,-74.0648,4.6303
cafe,Sevillana Café,N/A,-74.0991,4.748
cafe,Starbucks,coffee_shop,-74.0493,4.677
cafe,Cigarreria Jerico,N/A,-74.0661,4.6373
cafe,Moreno Brand,N/A,-74.0877,4.6334
cafe,Panadería Don Pan,N/A,-74.0851,4.7478
cafe,Panadería Yiyo,N/A,-74.1027,4.7118
cafe,Café el Altillo,N/A,-74.0298,4.696
cafe,ArtTé,N/A,-74.0297,4.6959
cafe,Oma 61 con 13,coffee_shop,-74.064,4.6478
cafe,Oma,N/A,-74.043,4.7039
cafe,Juan Valdez,N/A,-74.0742,4.5978
cafe,El Templo Té,tea,-74.075,4.6272
cafe,Juan Valdéz,N/A,-74.0293,4.7154
cafe,Illy,cafe,-74.0418,4.7013
cafe,Juan Valdéz,cafe,-74.0417,4.7031
cafe,Starbucks,coffee_shop,-74.0406,4.6806
cafe,N/A,N/A,-74.0563,4.6571
cafe,deli,N/A,-74.0563,4.657
cafe,N/A,N/A,-74.058,4.6575
cafe,N/A,N/A,-74.0628,4.6436
cafe,Arte y Pasión Café,coffee_shop,-74.0772,4.598
cafe,Helados Mimo's,ice_cream,-74.0293,4.7159
cafe,Dunkin' Donuts,N/A,-74.0567,4.656
cafe,N/A,N/A,-74.056,4.6556
cafe,N/A,N/A,-74.059,4.6528
cafe,OMA,coffee,-74.0547,4.6985
cafe,N/A,N/A,-74.1388,4.636
cafe,Cafe de la Fonda,N/A,-74.0782,4.6183
cafe,La Castana Empanadas,N/A,-74.0613,4.6423
cafe,Cafe Rec,N/A,-74.0762,4.5946
cafe,Tostao’,coffee_shop,-74.0744,4.6396
cafe,Tostao’,coffee_shop,-74.0636,4.6353
cafe,Juan Valdez Café,N/A,-74.0711,4.6066
cafe,Cafe Casu,N/A,-74.0704,4.5964
cafe,Magola Buendia,N/A,-74.0678,4.6014
cafe,N/A,N/A,-74.0639,4.7018
cafe,Cafeteria Ed. Baron,burritos,-74.0638,4.6267
cafe,Social Coffee House,N/A,-74.0569,4.65
